Timestamp,Price
2025-03-13 15:25:38,33.577000000000
2025-03-13 15:25:43,33.517000000000
2025-03-13 15:30:02,33.589000000000
2025-03-13 15:35:02,33.646000000000
2025-03-13 15:40:02,33.678500000000
2025-03-13 15:45:02,33.830000000000
2025-03-13 15:50:02,33.851000000000
2025-03-13 15:55:02,33.818000000000
2025-03-13 16:00:02,33.924000000000
2025-03-13 16:05:02,33.944000000000
2025-03-13 16:10:02,33.905000000000
2025-03-13 16:15:02,33.881000000000
2025-03-13 16:20:03,33.828000000000
2025-03-13 16:25:02,33.836000000000
2025-03-13 16:30:02,33.791000000000
2025-03-13 16:35:02,33.849000000000
2025-03-13 16:40:02,33.881000000000
2025-03-13 16:45:02,33.908000000000
2025-03-13 16:50:02,33.926000000000
2025-03-13 16:55:02,33.791000000000
2025-03-13 17:00:02,33.768000000000
2025-03-13 17:05:02,33.737000000000
2025-03-13 17:10:02,33.748000000000
2025-03-13 17:15:02,33.774000000000
2025-03-13 17:20:02,33.663500000000
2025-03-13 17:25:02,33.703500000000
2025-03-13 17:30:02,33.736000000000
2025-03-13 17:35:02,33.758000000000
2025-03-13 17:40:02,33.714000000000
2025-03-13 17:45:01,33.732000000000
2025-03-13 17:50:02,33.740000000000
2025-03-13 17:55:02,33.739500000000
2025-03-13 18:00:02,33.703500000000
2025-03-13 18:05:02,33.668000000000
2025-03-13 18:10:03,33.714500000000
2025-03-13 18:15:02,33.726000000000
2025-03-13 18:20:02,33.679000000000
2025-03-13 18:25:02,33.650000000000
2025-03-13 18:30:02,33.695000000000
2025-03-13 18:35:02,33.743000000000
2025-03-13 18:40:02,33.771500000000
2025-03-13 18:45:02,33.784500000000
2025-03-13 18:50:02,33.796000000000
2025-03-13 18:55:02,33.782000000000
2025-03-13 19:00:02,33.794000000000
2025-03-13 19:05:02,33.807000000000
2025-03-13 19:10:02,33.816500000000
2025-03-13 19:15:02,33.816500000000
2025-03-13 19:20:02,33.827500000000
2025-03-13 19:25:02,33.828000000000
2025-03-13 19:30:02,33.812000000000
2025-03-13 19:35:02,33.826000000000
2025-03-13 19:40:02,33.837000000000
2025-03-13 19:45:02,33.818000000000
2025-03-13 19:50:02,33.824000000000
2025-03-13 19:55:02,33.790000000000
2025-03-13 20:00:02,33.766000000000
2025-03-13 20:05:02,33.798000000000
2025-03-13 20:10:02,33.786000000000
2025-03-13 20:15:02,33.779000000000
2025-03-13 20:20:02,33.797500000000
2025-03-13 20:25:02,33.811000000000
2025-03-13 20:30:03,33.822500000000
2025-03-13 20:35:02,33.836000000000
2025-03-13 20:40:02,33.836000000000
2025-03-13 20:45:02,33.865000000000
2025-03-13 20:50:02,33.857000000000
2025-03-13 20:55:02,33.877000000000
2025-03-13 21:00:02,33.887000000000
2025-03-13 21:05:02,33.863000000000
2025-03-13 21:10:02,33.863000000000
2025-03-13 21:15:02,33.863000000000
2025-03-13 21:20:02,33.863000000000
2025-03-13 21:25:02,33.863000000000
2025-03-13 21:30:02,33.863000000000
2025-03-13 21:35:02,33.863000000000
2025-03-13 21:40:02,33.859500000000
2025-03-13 21:45:02,33.859500000000
2025-03-13 21:50:02,33.859500000000
2025-03-13 21:55:02,33.859500000000
2025-03-13 22:00:02,33.859500000000
2025-03-13 22:05:02,33.913000000000
2025-03-13 22:10:02,33.839000000000
2025-03-13 22:15:02,33.822000000000
2025-03-13 22:20:02,33.811000000000
2025-03-13 22:25:02,33.809500000000
2025-03-13 22:30:02,33.849000000000
2025-03-13 22:35:02,33.884000000000
2025-03-13 22:40:02,33.889000000000
2025-03-13 22:45:02,33.889000000000
2025-03-13 22:50:02,33.850000000000
2025-03-13 22:55:02,33.888000000000
2025-03-13 23:00:02,33.883500000000
2025-03-13 23:05:02,33.870000000000
2025-03-13 23:10:02,33.848000000000
2025-03-13 23:15:02,33.868000000000
2025-03-13 23:20:02,33.870000000000
2025-03-13 23:25:02,33.886000000000
2025-03-13 23:30:02,33.904000000000
2025-03-13 23:35:02,33.897000000000
2025-03-13 23:40:02,33.858000000000
2025-03-13 23:45:02,33.875000000000
2025-03-13 23:50:03,33.868000000000
2025-03-13 23:55:02,33.860000000000
2025-03-14 00:00:02,33.852000000000
2025-03-14 00:05:02,33.851000000000
2025-03-14 00:10:02,33.831500000000
2025-03-14 00:15:02,33.839000000000
2025-03-14 00:20:02,33.787000000000
2025-03-14 00:25:02,33.786000000000
2025-03-14 00:30:02,33.743000000000
2025-03-14 00:35:02,33.723000000000
2025-03-14 00:40:02,33.711000000000
2025-03-14 00:45:02,33.685000000000
2025-03-14 00:50:02,33.728000000000
2025-03-14 00:55:02,33.738000000000
2025-03-14 01:00:02,33.723000000000
2025-03-14 01:05:02,33.678000000000
2025-03-14 01:10:02,33.679000000000
2025-03-14 01:15:02,33.742000000000
2025-03-14 01:20:03,33.828000000000
2025-03-14 01:25:02,33.775000000000
2025-03-14 01:30:02,33.745500000000
2025-03-14 01:35:02,33.719000000000
2025-03-14 01:40:02,33.774000000000
2025-03-14 01:45:02,33.790500000000
2025-03-14 01:50:02,33.805000000000
2025-03-14 01:55:02,33.830000000000
2025-03-14 02:00:02,33.831500000000
2025-03-14 02:05:02,33.847000000000
2025-03-14 02:10:02,33.825000000000
2025-03-14 02:15:02,33.840000000000
2025-03-14 02:20:02,33.861500000000
2025-03-14 02:25:02,33.872500000000
2025-03-14 02:30:02,33.854500000000
2025-03-14 02:35:02,33.804000000000
2025-03-14 02:40:02,33.817000000000
2025-03-14 02:45:02,33.846000000000
2025-03-14 02:50:02,33.811000000000
2025-03-14 02:55:02,33.802000000000
2025-03-14 03:00:03,33.792000000000
2025-03-14 03:05:02,33.793000000000
2025-03-14 03:10:02,33.795000000000
2025-03-14 03:15:02,33.812000000000
2025-03-14 03:20:02,33.808500000000
2025-03-14 03:25:02,33.845000000000
2025-03-14 03:30:02,33.826000000000
2025-03-14 03:35:02,33.796000000000
2025-03-14 03:40:02,33.831500000000
2025-03-14 03:45:02,33.848000000000
2025-03-14 03:50:02,33.863500000000
2025-03-14 03:55:02,33.866000000000
2025-03-14 04:00:02,33.890000000000
2025-03-14 04:05:02,33.922500000000
2025-03-14 04:10:02,33.913000000000
2025-03-14 04:15:02,33.908000000000
2025-03-14 04:20:02,33.931500000000
2025-03-14 04:25:02,33.926000000000
2025-03-14 04:30:02,33.916000000000
2025-03-14 04:35:02,33.879000000000
2025-03-14 04:40:03,33.871000000000
2025-03-14 04:45:02,33.878000000000
2025-03-14 04:50:02,33.870000000000
2025-03-14 04:55:02,33.862000000000
2025-03-14 05:00:02,33.853000000000
2025-03-14 05:05:02,33.843000000000
2025-03-14 05:10:02,33.806000000000
2025-03-14 05:15:02,33.797000000000
2025-03-14 05:20:02,33.799000000000
2025-03-14 05:25:02,33.807000000000
2025-03-14 05:30:02,33.790000000000
2025-03-14 05:35:02,33.789000000000
2025-03-14 05:40:02,33.802000000000
2025-03-14 05:45:02,33.809000000000
2025-03-14 05:50:02,33.810500000000
2025-03-14 05:55:02,33.802000000000
2025-03-14 06:00:02,33.815000000000
2025-03-14 06:05:02,33.834500000000
2025-03-14 06:10:03,33.823000000000
2025-03-14 06:15:01,33.797000000000
2025-03-14 06:20:02,33.798000000000
2025-03-14 06:25:02,33.858500000000
2025-03-14 06:30:02,33.869500000000
2025-03-14 06:35:02,33.831000000000
2025-03-14 06:40:02,33.896500000000
2025-03-14 06:45:02,33.907000000000
2025-03-14 06:50:02,33.938000000000
2025-03-14 06:55:02,33.876000000000
2025-03-14 07:00:02,33.866000000000
2025-03-14 07:05:02,33.900500000000
2025-03-14 07:10:02,33.878000000000
2025-03-14 07:15:02,33.886500000000
2025-03-14 07:20:02,33.855000000000
